InvoiceId,CustomerId,InvoiceDate,BillingAddress,BillingCity,BillingState,BillingCountry,BillingPostalCode,Total,InvoiceLineId,TrackId,UnitPrice,Quantity
152,54,2010-10-24,110 Raeburn Pl,Edinburgh ,,United Kingdom,EH4 1HH,13.86,832,1576,0.99,1
152,54,2010-10-24,110 Raeburn Pl,Edinburgh ,,United Kingdom,EH4 1HH,13.86,833,1585,0.99,1
153,9,2010-11-01,Sønder Boulevard 51,Copenhagen,,Denmark,1720,0.99,834,1599,0.99,1
154,10,2010-11-14,"Rua Dr. Falcão Filho, 155",São Paulo,SP,Brazil,01007-010,1.98,835,1600,0.99,1
154,10,2010-11-14,"Rua Dr. Falcão Filho, 155",São Paulo,SP,Brazil,01007-010,1.98,836,1601,0.99,1
155,12,2010-11-14,"Praça Pio X, 119",Rio de Janeiro,RJ,Brazil,20040-020,1.98,837,1603,0.99,1
155,12,2010-11-14,"Praça Pio X, 119",Rio de Janeiro,RJ,Brazil,20040-020,1.98,838,1605,0.99,1
156,14,2010-11-15,8210 111 ST NW,Edmonton,AB,Canada,T6G 2C7,3.96,839,1607,0.99,1
156,14,2010-11-15,8210 111 ST NW,Edmonton,AB,Canada,T6G 2C7,3.96,840,1609,0.99,1
156,14,2010-11-15,8210 111 ST NW,Edmonton,AB,Canada,T6G 2C7,3.96,841,1611,0.99,1
156,14,2010-11-15,8210 111 ST NW,Edmonton,AB,Canada,T6G 2C7,3.96,842,1613,0.99,1
157,18,2010-11-16,627 Broadway,New York,NY,USA,10012-2612,5.94,843,1617,0.99,1
157,18,2010-11-16,627 Broadway,New York,NY,USA,10012-2612,5.94,844,1621,0.99,1
157,18,2010-11-16,627 Broadway,New York,NY,USA,10012-2612,5.94,845,1625,0.99,1
157,18,2010-11-16,627 Broadway,New York,NY,USA,10012-2612,5.94,846,1629,0.99,1
157,18,2010-11-16,627 Broadway,New York,NY,USA,10012-2612,5.94,847,1633,0.99,1
157,18,2010-11-16,627 Broadway,New York,NY,USA,10012-2612,5.94,848,1637,0.99,1
158,24,2010-11-19,162 E Superior Street,Chicago,IL,USA,60611,8.91,849,1643,0.99,1
158,24,2010-11-19,162 E Superior Street,Chicago,IL,USA,60611,8.91,850,1649,0.99,1
158,24,2010-11-19,162 E Superior Street,Chicago,IL,USA,60611,8.91,851,1655,0.99,1
158,24,2010-11-19,162 E Superior Street,Chicago,IL,USA,60611,8.91,852,1661,0.99,1
158,24,2010-11-19,162 E Superior Street,Chicago,IL,USA,60611,8.91,853,1667,0.99,1
158,24,2010-11-19,162 E Superior Street,Chicago,IL,USA,60611,8.91,854,1673,0.99,1
158,24,2010-11-19,162 E Superior Street,Chicago,IL,USA,60611,8.91,855,1679,0.99,1
158,24,2010-11-19,162 E Superior Street,Chicago,IL,USA,60611,8.91,856,1685,0.99,1
158,24,2010-11-19,162 E Superior Street,Chicago,IL,USA,60611,8.91,857,1691,0.99,1
159,33,2010-11-24,5112 48 Street,Yellowknife,NT,Canada,X1A 1N6,13.86,858,1700,0.99,1
159,33,2010-11-24,5112 48 Street,Yellowknife,NT,Canada,X1A 1N6,13.86,859,1709,0.99,1
159,33,2010-11-24,5112 48 Street,Yellowknife,NT,Canada,X1A 1N6,13.86,860,1718,0.99,1
159,33,2010-11-24,5112 48 Street,Yellowknife,NT,Canada,X1A 1N6,13.86,861,1727,0.99,1
159,33,2010-11-24,5112 48 Street,Yellowknife,NT,Canada,X1A 1N6,13.86,862,1736,0.99,1
159,33,2010-11-24,5112 48 Street,Yellowknife,NT,Canada,X1A 1N6,13.86,863,1745,0.99,1
159,33,2010-11-24,5112 48 Street,Yellowknife,NT,Canada,X1A 1N6,13.86,864,1754,0.99,1
159,33,2010-11-24,5112 48 Street,Yellowknife,NT,Canada,X1A 1N6,13.86,865,1763,0.99,1
159,33,2010-11-24,5112 48 Street,Yellowknife,NT,Canada,X1A 1N6,13.86,866,1772,0.99,1
159,33,2010-11-24,5112 48 Street,Yellowknife,NT,Canada,X1A 1N6,13.86,867,1781,0.99,1
159,33,2010-11-24,5112 48 Street,Yellowknife,NT,Canada,X1A 1N6,13.86,868,1790,0.99,1
159,33,2010-11-24,5112 48 Street,Yellowknife,NT,Canada,X1A 1N6,13.86,869,1799,0.99,1
159,33,2010-11-24,5112 48 Street,Yellowknife,NT,Canada,X1A 1N6,13.86,870,1808,0.99,1
159,33,2010-11-24,5112 48 Street,Yellowknife,NT,Canada,X1A 1N6,13.86,871,1817,0.99,1
160,47,2010-12-02,"Via Degli Scipioni, 43",Rome,RM,Italy,00192,0.99,872,1831,0.99,1
161,48,2010-12-15,Lijnbaansgracht 120bg,Amsterdam,VV,Netherlands,1016,1.98,873,1832,0.99,1
161,48,2010-12-15,Lijnbaansgracht 120bg,Amsterdam,VV,Netherlands,1016,1.98,874,1833,0.99,1
162,50,2010-12-15,C/ San Bernardo 85,Madrid,,Spain,28015,1.98,875,1835,0.99,1
162,50,2010-12-15,C/ San Bernardo 85,Madrid,,Spain,28015,1.98,876,1837,0.99,1
163,52,2010-12-16,202 Hoxton Street,London,,United Kingdom,N1 5LH,3.96,877,1839,0.99,1
163,52,2010-12-16,202 Hoxton Street,London,,United Kingdom,N1 5LH,3.96,878,1841,0.99,1
163,52,2010-12-16,202 Hoxton Street,London,,United Kingdom,N1 5LH,3.96,879,1843,0.99,1
163,52,2010-12-16,202 Hoxton Street,London,,United Kingdom,N1 5LH,3.96,880,1845,0.99,1
164,56,2010-12-17,307 Macacha Güemes,Buenos Aires,,Argentina,1106,5.94,881,1849,0.99,1
164,56,2010-12-17,307 Macacha Güemes,Buenos Aires,,Argentina,1106,5.94,882,1853,0.99,1
164,56,2010-12-17,307 Macacha Güemes,Buenos Aires,,Argentina,1106,5.94,883,1857,0.99,1
164,56,2010-12-17,307 Macacha Güemes,Buenos Aires,,Argentina,1106,5.94,884,1861,0.99,1
164,56,2010-12-17,307 Macacha Güemes,Buenos Aires,,Argentina,1106,5.94,885,1865,0.99,1
164,56,2010-12-17,307 Macacha Güemes,Buenos Aires,,Argentina,1106,5.94,886,1869,0.99,1
165,3,2010-12-20,1498 rue Bélanger,Montréal,QC,Canada,H2G 1A7,8.91,887,1875,0.99,1
165,3,2010-12-20,1498 rue Bélanger,Montréal,QC,Canada,H2G 1A7,8.91,888,1881,0.99,1
165,3,2010-12-20,1498 rue Bélanger,Montréal,QC,Canada,H2G 1A7,8.91,889,1887,0.99,1
165,3,2010-12-20,1498 rue Bélanger,Montréal,QC,Canada,H2G 1A7,8.91,890,1893,0.99,1
165,3,2010-12-20,1498 rue Bélanger,Montréal,QC,Canada,H2G 1A7,8.91,891,1899,0.99,1
165,3,2010-12-20,1498 rue Bélanger,Montréal,QC,Canada,H2G 1A7,8.91,892,1905,0.99,1
165,3,2010-12-20,1498 rue Bélanger,Montréal,QC,Canada,H2G 1A7,8.91,893,1911,0.99,1
165,3,2010-12-20,1498 rue Bélanger,Montréal,QC,Canada,H2G 1A7,8.91,894,1917,0.99,1
165,3,2010-12-20,1498 rue Bélanger,Montréal,QC,Canada,H2G 1A7,8.91,895,1923,0.99,1
166,12,2010-12-25,"Praça Pio X, 119",Rio de Janeiro,RJ,Brazil,20040-020,13.86,896,1932,0.99,1
166,12,2010-12-25,"Praça Pio X, 119",Rio de Janeiro,RJ,Brazil,20040-020,13.86,897,1941,0.99,1
166,12,2010-12-25,"Praça Pio X, 119",Rio de Janeiro,RJ,Brazil,20040-020,13.86,898,1950,0.99,1
166,12,2010-12-25,"Praça Pio X, 119",Rio de Janeiro,RJ,Brazil,20040-020,13.86,899,1959,0.99,1
166,12,2010-12-25,"Praça Pio X, 119",Rio de Janeiro,RJ,Brazil,20040-020,13.86,900,1968,0.99,1
166,12,2010-12-25,"Praça Pio X, 119",Rio de Janeiro,RJ,Brazil,20040-020,13.86,901,1977,0.99,1
166,12,2010-12-25,"Praça Pio X, 119",Rio de Janeiro,RJ,Brazil,20040-020,13.86,902,1986,0.99,1
166,12,2010-12-25,"Praça Pio X, 119",Rio de Janeiro,RJ,Brazil,20040-020,13.86,903,1995,0.99,1
166,12,2010-12-25,"Praça Pio X, 119",Rio de Janeiro,RJ,Brazil,20040-020,13.86,904,2004,0.99,1
166,12,2010-12-25,"Praça Pio X, 119",Rio de Janeiro,RJ,Brazil,20040-020,13.86,905,2013,0.99,1
166,12,2010-12-25,"Praça Pio X, 119",Rio de Janeiro,RJ,Brazil,20040-020,13.86,906,2022,0.99,1
166,12,2010-12-25,"Praça Pio X, 119",Rio de Janeiro,RJ,Brazil,20040-020,13.86,907,2031,0.99,1
166,12,2010-12-25,"Praça Pio X, 119",Rio de Janeiro,RJ,Brazil,20040-020,13.86,908,2040,0.99,1
166,12,2010-12-25,"Praça Pio X, 119",Rio de Janeiro,RJ,Brazil,20040-020,13.86,909,2049,0.99,1
167,26,2011-01-02,2211 W Berry Street,Fort Worth,TX,USA,76110,0.99,910,2063,0.99,1
168,27,2011-01-15,1033 N Park Ave,Tucson,AZ,USA,85719,1.98,911,2064,0.99,1
168,27,2011-01-15,1033 N Park Ave,Tucson,AZ,USA,85719,1.98,912,2065,0.99,1
169,29,2011-01-15,796 Dundas Street West,Toronto,ON,Canada,M6J 1V1,1.98,913,2067,0.99,1
169,29,2011-01-15,796 Dundas Street West,Toronto,ON,Canada,M6J 1V1,1.98,914,2069,0.99,1
170,31,2011-01-16,194A Chain Lake Drive,Halifax,NS,Canada,B3S 1C5,3.96,915,2071,0.99,1
170,31,2011-01-16,194A Chain Lake Drive,Halifax,NS,Canada,B3S 1C5,3.96,916,2073,0.99,1
170,31,2011-01-16,194A Chain Lake Drive,Halifax,NS,Canada,B3S 1C5,3.96,917,2075,0.99,1
170,31,2011-01-16,194A Chain Lake Drive,Halifax,NS,Canada,B3S 1C5,3.96,918,2077,0.99,1
171,35,2011-01-17,"Rua dos Campeões Europeus de Viena, 4350",Porto,,Portugal,,5.94,919,2081,0.99,1
171,35,2011-01-17,"Rua dos Campeões Europeus de Viena, 4350",Porto,,Portugal,,5.94,920,2085,0.99,1
171,35,2011-01-17,"Rua dos Campeões Europeus de Viena, 4350",Porto,,Portugal,,5.94,921,2089,0.99,1
171,35,2011-01-17,"Rua dos Campeões Europeus de Viena, 4350",Porto,,Portugal,,5.94,922,2093,0.99,1
171,35,2011-01-17,"Rua dos Campeões Europeus de Viena, 4350",Porto,,Portugal,,5.94,923,2097,0.99,1
171,35,2011-01-17,"Rua dos Campeões Europeus de Viena, 4350",Porto,,Portugal,,5.94,924,2101,0.99,1
172,41,2011-01-20,"11, Place Bellecour",Lyon,,France,69002,8.91,925,2107,0.99,1
172,41,2011-01-20,"11, Place Bellecour",Lyon,,France,69002,8.91,926,2113,0.99,1
172,41,2011-01-20,"11, Place Bellecour",Lyon,,France,69002,8.91,927,2119,0.99,1
172,41,2011-01-20,"11, Place Bellecour",Lyon,,France,69002,8.91,928,2125,0.99,1
172,41,2011-01-20,"11, Place Bellecour",Lyon,,France,69002,8.91,929,2131,0.99,1
172,41,2011-01-20,"11, Place Bellecour",Lyon,,France,69002,8.91,930,2137,0.99,1
172,41,2011-01-20,"11, Place Bellecour",Lyon,,France,69002,8.91,931,2143,0.99,1
172,41,2011-01-20,"11, Place Bellecour",Lyon,,France,69002,8.91,932,2149,0.99,1
172,41,2011-01-20,"11, Place Bellecour",Lyon,,France,69002,8.91,933,2155,0.99,1
173,50,2011-01-25,C/ San Bernardo 85,Madrid,,Spain,28015,13.86,934,2164,0.99,1
173,50,2011-01-25,C/ San Bernardo 85,Madrid,,Spain,28015,13.86,935,2173,0.99,1
173,50,2011-01-25,C/ San Bernardo 85,Madrid,,Spain,28015,13.86,936,2182,0.99,1
173,50,2011-01-25,C/ San Bernardo 85,Madrid,,Spain,28015,13.86,937,2191,0.99,1
173,50,2011-01-25,C/ San Bernardo 85,Madrid,,Spain,28015,13.86,938,2200,0.99,1
173,50,2011-01-25,C/ San Bernardo 85,Madrid,,Spain,28015,13.86,939,2209,0.99,1
173,50,2011-01-25,C/ San Bernardo 85,Madrid,,Spain,28015,13.86,940,2218,0.99,1
173,50,2011-01-25,C/ San Bernardo 85,Madrid,,Spain,28015,13.86,941,2227,0.99,1
173,50,2011-01-25,C/ San Bernardo 85,Madrid,,Spain,28015,13.86,942,2236,0.99,1
173,50,2011-01-25,C/ San Bernardo 85,Madrid,,Spain,28015,13.86,943,2245,0.99,1
173,50,2011-01-25,C/ San Bernardo 85,Madrid,,Spain,28015,13.86,944,2254,0.99,1
173,50,2011-01-25,C/ San Bernardo 85,Madrid,,Spain,28015,13.86,945,2263,0.99,1
173,50,2011-01-25,C/ San Bernardo 85,Madrid,,Spain,28015,13.86,946,2272,0.99,1
173,50,2011-01-25,C/ San Bernardo 85,Madrid,,Spain,28015,13.86,947,2281,0.99,1
174,5,2011-02-02,Klanova 9/506,Prague,,Czech Republic,14700,0.99,948,2295,0.99,1
175,6,2011-02-15,Rilská 3174/6,Prague,,Czech Republic,14300,1.98,949,2296,0.99,1
175,6,2011-02-15,Rilská 3174/6,Prague,,Czech Republic,14300,1.98,950,2297,0.99,1
176,8,2011-02-15,Grétrystraat 63,Brussels,,Belgium,1000,1.98,951,2299,0.99,1
176,8,2011-02-15,Grétrystraat 63,Brussels,,Belgium,1000,1.98,952,2301,0.99,1
177,10,2011-02-16,"Rua Dr. Falcão Filho, 155",São Paulo,SP,Brazil,01007-010,3.96,953,2303,0.99,1
177,10,2011-02-16,"Rua Dr. Falcão Filho, 155",São Paulo,SP,Brazil,01007-010,3.96,954,2305,0.99,1
177,10,2011-02-16,"Rua Dr. Falcão Filho, 155",São Paulo,SP,Brazil,01007-010,3.96,955,2307,0.99,1
177,10,2011-02-16,"Rua Dr. Falcão Filho, 155",São Paulo,SP,Brazil,01007-010,3.96,956,2309,0.99,1
178,14,2011-02-17,8210 111 ST NW,Edmonton,AB,Canada,T6G 2C7,5.94,957,2313,0.99,1
178,14,2011-02-17,8210 111 ST NW,Edmonton,AB,Canada,T6G 2C7,5.94,958,2317,0.99,1
178,14,2011-02-17,8210 111 ST NW,Edmonton,AB,Canada,T6G 2C7,5.94,959,2321,0.99,1
178,14,2011-02-17,8210 111 ST NW,Edmonton,AB,Canada,T6G 2C7,5.94,960,2325,0.99,1
178,14,2011-02-17,8210 111 ST NW,Edmonton,AB,Canada,T6G 2C7,5.94,961,2329,0.99,1
178,14,2011-02-17,8210 111 ST NW,Edmonton,AB,Canada,T6G 2C7,5.94,962,2333,0.99,1
179,20,2011-02-20,541 Del Medio Avenue,Mountain View,CA,USA,94040-111,8.91,963,2339,0.99,1
179,20,2011-02-20,541 Del Medio Avenue,Mountain View,CA,USA,94040-111,8.91,964,2345,0.99,1
179,20,2011-02-20,541 Del Medio Avenue,Mountain View,CA,USA,94040-111,8.91,965,2351,0.99,1
179,20,2011-02-20,541 Del Medio Avenue,Mountain View,CA,USA,94040-111,8.91,966,2357,0.99,1
179,20,2011-02-20,541 Del Medio Avenue,Mountain View,CA,USA,94040-111,8.91,967,2363,0.99,1
179,20,2011-02-20,541 Del Medio Avenue,Mountain View,CA,USA,94040-111,8.91,968,2369,0.99,1
179,20,2011-02-20,541 Del Medio Avenue,Mountain View,CA,USA,94040-111,8.91,969,2375,0.99,1
179,20,2011-02-20,541 Del Medio Avenue,Mountain View,CA,USA,94040-111,8.91,970,2381,0.99,1
179,20,2011-02-20,541 Del Medio Avenue,Mountain View,CA,USA,94040-111,8.91,971,2387,0.99,1
180,29,2011-02-25,796 Dundas Street West,Toronto,ON,Canada,M6J 1V1,13.86,972,2396,0.99,1
180,29,2011-02-25,796 Dundas Street West,Toronto,ON,Canada,M6J 1V1,13.86,973,2405,0.99,1
180,29,2011-02-25,796 Dundas Street West,Toronto,ON,Canada,M6J 1V1,13.86,974,2414,0.99,1
180,29,2011-02-25,796 Dundas Street West,Toronto,ON,Canada,M6J 1V1,13.86,975,2423,0.99,1
180,29,2011-02-25,796 Dundas Street West,Toronto,ON,Canada,M6J 1V1,13.86,976,2432,0.99,1
180,29,2011-02-25,796 Dundas Street West,Toronto,ON,Canada,M6J 1V1,13.86,977,2441,0.99,1
180,29,2011-02-25,796 Dundas Street West,Toronto,ON,Canada,M6J 1V1,13.86,978,2450,0.99,1
180,29,2011-02-25,796 Dundas Street West,Toronto,ON,Canada,M6J 1V1,13.86,979,2459,0.99,1
180,29,2011-02-25,796 Dundas Street West,Toronto,ON,Canada,M6J 1V1,13.86,980,2468,0.99,1
180,29,2011-02-25,796 Dundas Street West,Toronto,ON,Canada,M6J 1V1,13.86,981,2477,0.99,1
180,29,2011-02-25,796 Dundas Street West,Toronto,ON,Canada,M6J 1V1,13.86,982,2486,0.99,1
180,29,2011-02-25,796 Dundas Street West,Toronto,ON,Canada,M6J 1V1,13.86,983,2495,0.99,1
180,29,2011-02-25,796 Dundas Street West,Toronto,ON,Canada,M6J 1V1,13.86,984,2504,0.99,1
180,29,2011-02-25,796 Dundas Street West,Toronto,ON,Canada,M6J 1V1,13.86,985,2513,0.99,1
181,43,2011-03-05,"68, Rue Jouvence",Dijon,,France,21000,0.99,986,2527,0.99,1
182,44,2011-03-18,Porthaninkatu 9,Helsinki,,Finland,00530,1.98,987,2528,0.99,1
182,44,2011-03-18,Porthaninkatu 9,Helsinki,,Finland,00530,1.98,988,2529,0.99,1
183,46,2011-03-18,3 Chatham Street,Dublin,Dublin,Ireland,,1.98,989,2531,0.99,1
183,46,2011-03-18,3 Chatham Street,Dublin,Dublin,Ireland,,1.98,990,2533,0.99,1
184,48,2011-03-19,Lijnbaansgracht 120bg,Amsterdam,VV,Netherlands,1016,3.96,991,2535,0.99,1
184,48,2011-03-19,Lijnbaansgracht 120bg,Amsterdam,VV,Netherlands,1016,3.96,992,2537,0.99,1
184,48,2011-03-19,Lijnbaansgracht 120bg,Amsterdam,VV,Netherlands,1016,3.96,993,2539,0.99,1
184,48,2011-03-19,Lijnbaansgracht 120bg,Amsterdam,VV,Netherlands,1016,3.96,994,2541,0.99,1
185,52,2011-03-20,202 Hoxton Street,London,,United Kingdom,N1 5LH,5.94,995,2545,0.99,1
185,52,2011-03-20,202 Hoxton Street,London,,United Kingdom,N1 5LH,5.94,996,2549,0.99,1
185,52,2011-03-20,202 Hoxton Street,London,,United Kingdom,N1 5LH,5.94,997,2553,0.99,1
185,52,2011-03-20,202 Hoxton Street,London,,United Kingdom,N1 5LH,5.94,998,2557,0.99,1
185,52,2011-03-20,202 Hoxton Street,London,,United Kingdom,N1 5LH,5.94,999,2561,0.99,1
185,52,2011-03-20,202 Hoxton Street,London,,United Kingdom,N1 5LH,5.94,1000,2565,0.99,1
186,58,2011-03-23,"12,Community Centre",Delhi,,India,110017,8.91,1001,2571,0.99,1
186,58,2011-03-23,"12,Community Centre",Delhi,,India,110017,8.91,1002,2577,0.99,1
186,58,2011-03-23,"12,Community Centre",Delhi,,India,110017,8.91,1003,2583,0.99,1
186,58,2011-03-23,"12,Community Centre",Delhi,,India,110017,8.91,1004,2589,0.99,1
186,58,2011-03-23,"12,Community Centre",Delhi,,India,110017,8.91,1005,2595,0.99,1
186,58,2011-03-23,"12,Community Centre",Delhi,,India,110017,8.91,1006,2601,0.99,1
186,58,2011-03-23,"12,Community Centre",Delhi,,India,110017,8.91,1007,2607,0.99,1
186,58,2011-03-23,"12,Community Centre",Delhi,,India,110017,8.91,1008,2613,0.99,1
186,58,2011-03-23,"12,Community Centre",Delhi,,India,110017,8.91,1009,2619,0.99,1
187,8,2011-03-28,Grétrystraat 63,Brussels,,Belgium,1000,13.86,1010,2628,0.99,1
187,8,2011-03-28,Grétrystraat 63,Brussels,,Belgium,1000,13.86,1011,2637,0.99,1
187,8,2011-03-28,Grétrystraat 63,Brussels,,Belgium,1000,13.86,1012,2646,0.99,1
187,8,2011-03-28,Grétrystraat 63,Brussels,,Belgium,1000,13.86,1013,2655,0.99,1
187,8,2011-03-28,Grétrystraat 63,Brussels,,Belgium,1000,13.86,1014,2664,0.99,1
187,8,2011-03-28,Grétrystraat 63,Brussels,,Belgium,1000,13.86,1015,2673,0.99,1
187,8,2011-03-28,Grétrystraat 63,Brussels,,Belgium,1000,13.86,1016,2682,0.99,1
187,8,2011-03-28,Grétrystraat 63,Brussels,,Belgium,1000,13.86,1017,2691,0.99,1
187,8,2011-03-28,Grétrystraat 63,Brussels,,Belgium,1000,13.86,1018,2700,0.99,1
187,8,2011-03-28,Grétrystraat 63,Brussels,,Belgium,1000,13.86,1019,2709,0.99,1
187,8,2011-03-28,Grétrystraat 63,Brussels,,Belgium,1000,13.86,1020,2718,0.99,1
187,8,2011-03-28,Grétrystraat 63,Brussels,,Belgium,1000,13.86,1021,2727,0.99,1
187,8,2011-03-28,Grétrystraat 63,Brussels,,Belgium,1000,13.86,1022,2736,0.99,1
187,8,2011-03-28,Grétrystraat 63,Brussels,,Belgium,1000,13.86,1023,2745,0.99,1
188,22,2011-04-05,120 S Orange Ave,Orlando,FL,USA,32801,0.99,1024,2759,0.99,1
189,23,2011-04-18,69 Salem Street,Boston,MA,USA,2113,1.98,1025,2760,0.99,1
189,23,2011-04-18,69 Salem Street,Boston,MA,USA,2113,1.98,1026,2761,0.99,1
190,25,2011-04-18,319 N. Frances Street,Madison,WI,USA,53703,1.98,1027,2763,0.99,1
190,25,2011-04-18,319 N. Frances Street,Madison,WI,USA,53703,1.98,1028,2765,0.99,1
191,27,2011-04-19,1033 N Park Ave,Tucson,AZ,USA,85719,3.96,1029,2767,0.99,1
191,27,2011-04-19,1033 N Park Ave,Tucson,AZ,USA,85719,3.96,1030,2769,0.99,1
191,27,2011-04-19,1033 N Park Ave,Tucson,AZ,USA,85719,3.96,1031,2771,0.99,1
191,27,2011-04-19,1033 N Park Ave,Tucson,AZ,USA,85719,3.96,1032,2773,0.99,1
192,31,2011-04-20,194A Chain Lake Drive,Halifax,NS,Canada,B3S 1C5,5.94,1033,2777,0.99,1
192,31,2011-04-20,194A Chain Lake Drive,Halifax,NS,Canada,B3S 1C5,5.94,1034,2781,0.99,1
192,31,2011-04-20,194A Chain Lake Drive,Halifax,NS,Canada,B3S 1C5,5.94,1035,2785,0.99,1
192,31,2011-04-20,194A Chain Lake Drive,Halifax,NS,Canada,B3S 1C5,5.94,1036,2789,0.99,1
192,31,2011-04-20,194A Chain Lake Drive,Halifax,NS,Canada,B3S 1C5,5.94,1037,2793,0.99,1
192,31,2011-04-20,194A Chain Lake Drive,Halifax,NS,Canada,B3S 1C5,5.94,1038,2797,0.99,1
193,37,2011-04-23,Berger Straße 10,Frankfurt,,Germany,60316,14.91,1039,2803,0.99,1
193,37,2011-04-23,Berger Straße 10,Frankfurt,,Germany,60316,14.91,1040,2809,0.99,1
193,37,2011-04-23,Berger Straße 10,Frankfurt,,Germany,60316,14.91,1041,2815,0.99,1
193,37,2011-04-23,Berger Straße 10,Frankfurt,,Germany,60316,14.91,1042,2821,1.99,1
193,37,2011-04-23,Berger Straße 10,Frankfurt,,Germany,60316,14.91,1043,2827,1.99,1
193,37,2011-04-23,Berger Straße 10,Frankfurt,,Germany,60316,14.91,1044,2833,1.99,1
193,37,2011-04-23,Berger Straße 10,Frankfurt,,Germany,60316,14.91,1045,2839,1.99,1
193,37,2011-04-23,Berger Straße 10,Frankfurt,,Germany,60316,14.91,1046,2845,1.99,1
193,37,2011-04-23,Berger Straße 10,Frankfurt,,Germany,60316,14.91,1047,2851,1.99,1
194,46,2011-04-28,3 Chatham Street,Dublin,Dublin,Ireland,,21.86,1048,2860,1.99,1
194,46,2011-04-28,3 Chatham Street,Dublin,Dublin,Ireland,,21.86,1049,2869,1.99,1
194,46,2011-04-28,3 Chatham Street,Dublin,Dublin,Ireland,,21.86,1050,2878,1.99,1
194,46,2011-04-28,3 Chatham Street,Dublin,Dublin,Ireland,,21.86,1051,2887,1.99,1
194,46,2011-04-28,3 Chatham Street,Dublin,Dublin,Ireland,,21.86,1052,2896,1.99,1
194,46,2011-04-28,3 Chatham Street,Dublin,Dublin,Ireland,,21.86,1053,2905,1.99,1
194,46,2011-04-28,3 Chatham Street,Dublin,Dublin,Ireland,,21.86,1054,2914,1.99,1
194,46,2011-04-28,3 Chatham Street,Dublin,Dublin,Ireland,,21.86,1055,2923,1.99,1
194,46,2011-04-28,3 Chatham Street,Dublin,Dublin,Ireland,,21.86,1056,2932,0.99,1
194,46,2011-04-28,3 Chatham Street,Dublin,Dublin,Ireland,,21.86,1057,2941,0.99,1
194,46,2011-04-28,3 Chatham Street,Dublin,Dublin,Ireland,,21.86,1058,2950,0.99,1
194,46,2011-04-28,3 Chatham Street,Dublin,Dublin,Ireland,,21.86,1059,2959,0.99,1
194,46,2011-04-28,3 Chatham Street,Dublin,Dublin,Ireland,,21.86,1060,2968,0.99,1
194,46,2011-04-28,3 Chatham Street,Dublin,Dublin,Ireland,,21.86,1061,2977,0.99,1
195,1,2011-05-06,"Av. Brigadeiro Faria Lima, 2170",São José dos Campos,SP,Brazil,12227-000,0.99,1062,2991,0.99,1
196,2,2011-05-19,Theodor-Heuss-Straße 34,Stuttgart,,Germany,70174,1.98,1063,2992,0.99,1
196,2,2011-05-19,Theodor-Heuss-Straße 34,Stuttgart,,Germany,70174,1.98,1064,2993,0.99,1
197,4,2011-05-19,Ullevålsveien 14,Oslo,,Norway,0171,1.98,1065,2995,0.99,1
197,4,2011-05-19,Ullevålsveien 14,Oslo,,Norway,0171,1.98,1066,2997,0.99,1
198,6,2011-05-20,Rilská 3174/6,Prague,,Czech Republic,14300,3.96,1067,2999,0.99,1
198,6,2011-05-20,Rilská 3174/6,Prague,,Czech Republic,14300,3.96,1068,3001,0.99,1
198,6,2011-05-20,Rilská 3174/6,Prague,,Czech Republic,14300,3.96,1069,3003,0.99,1
198,6,2011-05-20,Rilská 3174/6,Prague,,Czech Republic,14300,3.96,1070,3005,0.99,1
199,10,2011-05-21,"Rua Dr. Falcão Filho, 155",São Paulo,SP,Brazil,01007-010,5.94,1071,3009,0.99,1
199,10,2011-05-21,"Rua Dr. Falcão Filho, 155",São Paulo,SP,Brazil,01007-010,5.94,1072,3013,0.99,1
199,10,2011-05-21,"Rua Dr. Falcão Filho, 155",São Paulo,SP,Brazil,01007-010,5.94,1073,3017,0.99,1
199,10,2011-05-21,"Rua Dr. Falcão Filho, 155",São Paulo,SP,Brazil,01007-010,5.94,1074,3021,0.99,1
199,10,2011-05-21,"Rua Dr. Falcão Filho, 155",São Paulo,SP,Brazil,01007-010,5.94,1075,3025,0.99,1
199,10,2011-05-21,"Rua Dr. Falcão Filho, 155",São Paulo,SP,Brazil,01007-010,5.94,1076,3029,0.99,1
200,16,2011-05-24,1600 Amphitheatre Parkway,Mountain View,CA,USA,94043-1351,8.91,1077,3035,0.99,1
200,16,2011-05-24,1600 Amphitheatre Parkway,Mountain View,CA,USA,94043-1351,8.91,1078,3041,0.99,1
200,16,2011-05-24,1600 Amphitheatre Parkway,Mountain View,CA,USA,94043-1351,8.91,1079,3047,0.99,1
200,16,2011-05-24,1600 Amphitheatre Parkway,Mountain View,CA,USA,94043-1351,8.91,1080,3053,0.99,1
200,16,2011-05-24,1600 Amphitheatre Parkway,Mountain View,CA,USA,94043-1351,8.91,1081,3059,0.99,1
200,16,2011-05-24,1600 Amphitheatre Parkway,Mountain View,CA,USA,94043-1351,8.91,1082,3065,0.99,1
200,16,2011-05-24,1600 Amphitheatre Parkway,Mountain View,CA,USA,94043-1351,8.91,1083,3071,0.99,1
200,16,2011-05-24,1600 Amphitheatre Parkway,Mountain View,CA,USA,94043-1351,8.91,1084,3077,0.99,1
200,16,2011-05-24,1600 Amphitheatre Parkway,Mountain View,CA,USA,94043-1351,8.91,1085,3083,0.99,1
